cfg_id,class_name,label,num_nodes
109,org.apache.tools.ant.util.SourceFileScanner,0,157
110,org.apache.tools.ant.types.EnumeratedAttribute,0,57
111,org.apache.tools.ant.taskdefs.Dirname,0,30
112,org.apache.tools.zip.ExtraFieldUtils,0,202
113,org.apache.tools.ant.types.selectors.BaseSelectorContainer,0,125
114,org.apache.tools.ant.taskdefs.Touch,0,194
115,org.apache.tools.ant.taskdefs.Deltree,0,98
116,org.apache.tools.ant.types.selectors.SizeSelector,0,207
117,org.apache.tools.ant.util.LoaderUtils,0,83
118,org.apache.tools.ant.taskdefs.Exec,0,215
119,org.apache.tools.ant.taskdefs.Unpack,0,99
120,org.apache.tools.ant.types.DirSet,0,19
121,org.apache.tools.ant.types.AntFilterReader,0,105
122,org.apache.tools.ant.taskdefs.Tstamp,0,81
123,org.apache.tools.tar.TarConstants,0,0
124,org.apache.tools.zip.UnixStat,0,0
125,org.apache.tools.ant.filters.ClassConstants,0,95
126,org.apache.tools.ant.taskdefs.ExecTask,1,370
127,org.apache.tools.ant.taskdefs.ManifestException,0,4
128,org.apache.tools.ant.taskdefs.condition.Equals,0,47
129,org.apache.tools.ant.taskdefs.WaitFor,0,89
130,org.apache.tools.ant.taskdefs.XSLTProcess,1,521
131,org.apache.tools.ant.taskdefs.Manifest,0,319
132,org.apache.tools.ant.types.selectors.DependSelector,0,108
133,org.apache.tools.ant.util.JAXPUtils,0,60
134,org.apache.tools.tar.TarEntry,0,396
135,org.apache.tools.ant.types.ZipFileSet,1,95
136,org.apache.tools.ant.Diagnostics,0,250
137,org.apache.tools.ant.taskdefs.Ant,1,494
138,org.apache.tools.ant.taskdefs.JikesOutputParser,0,101
139,org.apache.tools.ant.taskdefs.compilers.Sj,0,19
140,org.apache.tools.ant.taskdefs.Filter,0,66
141,org.apache.tools.ant.taskdefs.condition.IsTrue,0,19
142,org.apache.tools.ant.taskdefs.Recorder,0,122
143,org.apache.tools.bzip2.CRC,0,293
144,org.apache.tools.ant.taskdefs.SQLExec,1,463
145,org.apache.tools.ant.taskdefs.ExecuteWatchdog,0,88
146,org.apache.tools.ant.taskdefs.condition.IsSet,0,21
147,org.apache.tools.ant.types.Commandline,0,361
148,org.apache.tools.ant.types.selectors.NotSelector,0,19
149,org.apache.tools.ant.filters.LineContainsRegExp,0,99
150,org.apache.tools.ant.taskdefs.LogStreamHandler,0,22
151,org.apache.tools.tar.TarUtils,0,157
152,org.apache.tools.ant.Main,1,1059
153,org.apache.tools.ant.util.regexp.Regexp,0,0
154,org.apache.tools.ant.taskdefs.Mkdir,0,54
155,org.apache.tools.ant.types.selectors.SelectSelector,0,65
156,org.apache.tools.ant.util.FileNameMapper,0,0
157,org.apache.tools.ant.taskdefs.Patch,0,151
158,org.apache.tools.ant.taskdefs.Basename,0,42
159,org.apache.tools.ant.taskdefs.StreamPumper,0,70
160,org.apache.tools.ant.types.RegularExpression,0,59
161,org.apache.tools.ant.taskdefs.Cvs,0,3
162,org.apache.tools.zip.ZipExtraField,0,0
163,org.apache.tools.ant.util.facade.ImplementationSpecificArgument,0,18
164,org.apache.tools.ant.types.selectors.NoneSelector,0,29
165,org.apache.tools.ant.taskdefs.Rename,0,65
166,org.apache.tools.ant.taskdefs.KeySubst,0,158
167,org.apache.tools.ant.taskdefs.condition.FilesMatch,0,37
168,org.apache.tools.ant.filters.ExpandProperties,0,48
169,org.apache.tools.ant.DirectoryScanner,0,658
170,org.apache.tools.ant.taskdefs.ProcessDestroyer,1,64
171,org.apache.tools.ant.types.selectors.PresentSelector,0,111
172,org.apache.tools.ant.types.FilterSetCollection,0,43
173,org.apache.tools.ant.taskdefs.GenerateKey,0,195
174,org.apache.tools.ant.input.PropertyFileInputHandler,0,64
175,org.apache.tools.ant.types.selectors.OrSelector,0,29
176,org.apache.tools.ant.filters.util.ChainReaderHelper,0,175
177,org.apache.tools.ant.taskdefs.PumpStreamHandler,1,80
178,org.apache.tools.ant.taskdefs.Checksum,0,403
179,org.apache.tools.ant.types.FilterChain,0,100
180,org.apache.tools.ant.util.IdentityMapper,0,14
181,org.apache.tools.ant.types.selectors.DateSelector,0,241
182,org.apache.tools.ant.taskdefs.ExecuteJava,1,216
183,org.apache.tools.ant.filters.StringInputStream,0,34
184,org.apache.tools.ant.Task,0,156
185,org.apache.tools.ant.taskdefs.compilers.Jikes,0,133
186,org.apache.tools.ant.taskdefs.BuildNumber,0,147
187,org.apache.tools.ant.taskdefs.compilers.Kjc,0,106
188,org.apache.tools.ant.listener.AnsiColorLogger,0,127
189,org.apache.tools.ant.util.PackageNameMapper,0,13
190,org.apache.tools.ant.types.selectors.ContainsSelector,0,148
191,org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,0,225
192,org.apache.tools.ant.types.Parameter,0,27
193,org.apache.tools.ant.IntrospectionHelper,0,720
194,org.apache.tools.ant.taskdefs.compilers.Javac12,0,87
195,org.apache.tools.ant.types.FileSet,0,19
196,org.apache.tools.ant.input.MultipleChoiceInputRequest,0,21
197,org.apache.tools.ant.taskdefs.condition.IsFalse,0,23
198,org.apache.tools.ant.types.selectors.MajoritySelector,0,43
199,org.apache.tools.ant.DemuxOutputStream,0,92
200,org.apache.tools.ant.util.regexp.RegexpFactory,0,42
201,org.apache.tools.zip.ZipShort,0,61
202,org.apache.tools.ant.BuildListener,0,0
203,org.apache.tools.ant.taskdefs.Pack,0,96
204,org.apache.tools.ant.types.Mapper,0,178
205,org.apache.tools.ant.types.selectors.BaseExtendSelector,0,11
206,org.apache.tools.ant.taskdefs.cvslib.CvsUser,0,35
207,org.apache.tools.ant.taskdefs.BZip2,0,44
208,org.apache.tools.ant.util.CollectionUtils,0,48
209,org.apache.tools.ant.util.regexp.RegexpUtil,0,17
210,org.apache.tools.bzip2.CBZip2InputStream,0,1057
211,org.apache.tools.ant.util.FileUtils,1,849
212,org.apache.tools.ant.taskdefs.Rmic,0,493
213,org.apache.tools.ant.taskdefs.TaskOutputStream,0,41
214,org.apache.tools.ant.taskdefs.AbstractCvsTask,1,567
215,org.apache.tools.mail.ErrorInQuitException,0,5
216,org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,0,56
217,org.apache.tools.ant.taskdefs.cvslib.RCSFile,0,25
218,org.apache.tools.ant.XmlLogger,1,340
219,org.apache.tools.ant.types.Description,0,19
220,org.apache.tools.ant.Location,0,35
221,org.apache.tools.ant.taskdefs.compilers.JavacExternal,0,26
222,org.apache.tools.ant.util.FlatFileNameMapper,0,17
223,org.apache.tools.ant.taskdefs.Transform,0,3
224,org.apache.tools.ant.util.GlobPatternMapper,0,72
225,org.apache.tools.ant.util.MergingMapper,0,17
226,org.apache.tools.ant.taskdefs.Execute,1,400
227,org.apache.tools.ant.taskdefs.email.Mailer,0,99
228,org.apache.tools.ant.util.JavaEnvUtils,0,209
229,org.apache.tools.ant.filters.StripJavaComments,0,74
230,org.apache.tools.mail.SmtpResponseReader,0,64
231,org.apache.tools.ant.taskdefs.LoadFile,0,162
232,org.apache.tools.ant.ExitException,1,13
233,org.apache.tools.ant.taskdefs.Move,0,338
234,org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,0,58
235,org.apache.tools.ant.filters.util.JavaClassHelper,0,40
236,org.apache.tools.ant.taskdefs.TempFile,0,45
237,org.apache.tools.ant.types.selectors.BaseSelector,0,26
238,org.apache.tools.ant.types.selectors.AndSelector,0,29
239,org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,1,397
240,org.apache.tools.ant.taskdefs.cvslib.CVSEntry,0,61
241,org.apache.tools.ant.taskdefs.JDBCTask,0,324
242,org.apache.tools.ant.taskdefs.ConditionTask,0,57
243,org.apache.tools.tar.TarBuffer,0,380
244,org.apache.tools.bzip2.BZip2Constants,0,515
245,org.apache.tools.ant.types.DataType,0,87
246,org.apache.tools.ant.taskdefs.Expand,1,274
247,org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,0,0
248,org.apache.tools.ant.DynamicConfigurator,0,0
249,org.apache.tools.ant.types.selectors.SelectorUtils,0,403
250,org.apache.tools.ant.taskdefs.Jikes,0,116
251,org.apache.tools.zip.ZipEntry,0,293
252,org.apache.tools.ant.types.FileList,0,113
253,org.apache.tools.ant.taskdefs.Property,0,435
254,org.apache.tools.ant.FileScanner,0,0
255,org.apache.tools.ant.util.DOMElementWriter,0,246
256,org.apache.tools.ant.util.regexp.RegexpMatcherFactory,0,37
257,org.apache.tools.ant.taskdefs.Input,1,54
258,org.apache.tools.ant.taskdefs.condition.Os,0,211
259,org.apache.tools.ant.taskdefs.rmic.KaffeRmic,0,50
260,org.apache.tools.ant.input.InputRequest,0,21
261,org.apache.tools.ant.taskdefs.SendEmail,0,8
262,org.apache.tools.ant.taskdefs.PathConvert,0,274
263,org.apache.tools.ant.taskdefs.CallTarget,0,93
264,org.apache.tools.ant.taskdefs.LogOutputStream,0,60
265,org.apache.tools.ant.taskdefs.compilers.Jvc,0,72
266,org.apache.tools.ant.types.selectors.ExtendFileSelector,0,0
267,org.apache.tools.zip.ZipLong,0,95
268,org.apache.tools.ant.taskdefs.rmic.RmicAdapter,0,0
269,org.apache.tools.ant.filters.ChainableReader,0,0
270,org.apache.tools.ant.taskdefs.condition.Socket,0,42
